"id","rented_at","rental_station_id","returned_at","return_station_id","duration_min","distance_m","birth_year","gender","bike_type"
3736,"2025-12-08 15:20:43",3534,"2025-12-08 15:25:26",590,4,176.34,,,일반자전거
3737,"2025-12-08 15:11:36",590,"2025-12-08 15:27:49",546,16,1770.0,2000,M,일반자전거
3738,"2025-12-08 15:13:33",574,"2025-12-08 15:29:05",3900,15,2407.58,,,일반자전거
3739,"2025-12-08 15:20:55",590,"2025-12-08 15:29:30",546,8,1509.7,2003,F,일반자전거
3740,"2025-12-08 15:30:37",592,"2025-12-08 15:33:41",590,3,510.0,2003,M,일반자전거
3741,"2025-12-08 13:35:21",505,"2025-12-08 15:34:03",3569,118,2752.79,1959,,일반자전거
3742,"2025-12-08 15:24:30",3900,"2025-12-08 15:36:00",3571,11,1940.0,,,일반자전거
3743,"2025-12-08 15:15:09",592,"2025-12-08 15:36:20",500,21,1197.88,2001,M,일반자전거
3744,"2025-12-08 15:29:32",592,"2025-12-08 15:36:57",591,7,825.63,2001,M,일반자전거
3745,"2025-12-08 15:34:44",3900,"2025-12-08 15:37:45",590,3,649.32,2005,M,일반자전거
3746,"2025-12-08 15:34:17",3569,"2025-12-08 15:37:59",3504,3,438.55,,,일반자전거
3747,"2025-12-08 15:37:16",500,"2025-12-08 15:40:58",592,3,641.73,,,일반자전거
3748,"2025-12-08 15:37:50",592,"2025-12-08 15:43:26",3569,5,548.32,,F,일반자전거
3749,"2025-12-08 15:38:13",3900,"2025-12-08 15:44:05",3860,5,634.24,,,일반자전거
3750,"2025-12-08 15:42:32",592,"2025-12-08 15:50:13",3501,7,900.0,,,일반자전거
3751,"2025-12-08 13:52:00",3882,"2025-12-08 15:50:37",590,118,2889.15,1981,M,일반자전거
3752,"2025-12-08 15:50:57",592,"2025-12-08 15:53:13",3860,2,500.0,2000,,일반자전거
3753,"2025-12-08 15:50:52",592,"2025-12-08 15:54:44",3569,3,625.09,2004,F,일반자전거
3754,"2025-12-08 15:24:39",3569,"2025-12-08 15:54:58",3569,30,1409.25,,,일반자전거
3755,"2025-12-08 15:11:35",3860,"2025-12-08 15:55:45",1402,44,7391.94,1987,,일반자전거
3756,"2025-12-08 15:51:13",3860,"2025-12-08 15:59:18",3542,8,1222.29,,,일반자전거
3757,"2025-12-08 14:37:23",591,"2025-12-08 15:59:35",591,82,1519.21,2003,M,일반자전거
3758,"2025-12-08 16:01:35",591,"2025-12-08 16:02:37",592,1,208.47,2002,M,일반자전거
3759,"2025-12-08 15:55:55",591,"2025-12-08 16:04:19",573,8,1101.74,1980,F,일반자전거
3760,"2025-12-08 15:06:51",592,"2025-12-08 16:05:30",3582,58,1607.37,,,일반자전거
3761,"2025-12-08 16:05:40",592,"2025-12-08 16:07:22",592,2,0.0,,,일반자전거
3762,"2025-12-08 16:01:08",573,"2025-12-08 16:07:52",591,6,1117.43,,,일반자전거
3763,"2025-12-08 16:05:20",592,"2025-12-08 16:08:29",590,3,439.15,,F,일반자전거
3764,"2025-12-08 16:07:22",3569,"2025-12-08 16:10:51",592,3,656.17,,M,일반자전거
3765,"2025-12-08 16:06:32",592,"2025-12-08 16:11:19",500,4,758.24,2005,M,일반자전거
3766,"2025-12-08 15:49:37",590,"2025-12-08 16:11:41",3501,22,2263.73,2000,F,일반자전거
3767,"2025-12-08 16:10:45",592,"2025-12-08 16:14:00",3569,3,505.11,2001,F,일반자전거
3768,"2025-12-08 16:05:52",3523,"2025-12-08 16:15:46",3509,9,1613.43,,,일반자전거
3769,"2025-12-08 16:03:21",505,"2025-12-08 16:16:02",3860,12,1664.85,1983,M,일반자전거
3770,"2025-12-08 15:57:36",3881,"2025-12-08 16:16:06",3569,18,2335.86,2000,M,일반자전거
3771,"2025-12-08 16:07:26",592,"2025-12-08 16:16:21",500,8,548.3,2002,M,일반자전거
3772,"2025-12-08 16:06:21",590,"2025-12-08 16:16:51",551,10,1926.28,2006,M,일반자전거
3773,"2025-12-08 16:15:21",590,"2025-12-08 16:17:51",592,2,416.94,2002,,일반자전거
3774,"2025-12-08 16:18:01",3900,"2025-12-08 16:22:22",3569,4,747.68,2001,M,일반자전거
3775,"2025-12-08 16:21:16",592,"2025-12-08 16:24:14",3860,2,478.46,2002,M,일반자전거
3776,"2025-12-08 16:05:11",3881,"2025-12-08 16:27:04",590,21,2660.0,2003,M,일반자전거
3777,"2025-12-08 16:19:22",592,"2025-12-08 16:27:52",3579,8,1338.64,2003,F,일반자전거
3778,"2025-12-08 16:16:14",590,"2025-12-08 16:29:19",3586,13,2077.51,1975,,일반자전거
3779,"2025-12-08 16:24:56",592,"2025-12-08 16:30:08",590,5,600.0,,,새싹자전거
3780,"2025-12-08 16:27:07",592,"2025-12-08 16:30:15",3569,3,660.0,2003,F,일반자전거
3781,"2025-12-08 16:25:08",592,"2025-12-08 16:32:06",505,6,957.59,2002,M,일반자전거
3782,"2025-12-08 16:31:35",3860,"2025-12-08 16:36:04",3864,4,637.27,,,일반자전거
3783,"2025-12-08 16:08:37",3900,"2025-12-08 16:37:45",3509,29,1846.47,2008,M,일반자전거
3784,"2025-12-08 16:30:03",500,"2025-12-08 16:38:26",3569,8,944.79,,,일반자전거
3785,"2025-12-08 14:59:50",590,"2025-12-08 16:38:55",590,99,1604.32,1998,M,일반자전거
3786,"2025-12-08 16:08:28",3860,"2025-12-08 16:41:01",3504,32,943.98,1995,M,일반자전거
3787,"2025-12-08 16:37:34",592,"2025-12-08 16:41:27",3569,3,709.54,2001,,일반자전거
3788,"2025-12-08 16:28:37",3569,"2025-12-08 16:41:41",551,13,2045.78,1972,F,일반자전거
3789,"2025-12-08 16:39:52",3900,"2025-12-08 16:43:30",590,3,494.59,1989,F,일반자전거
3790,"2025-12-08 16:40:27",505,"2025-12-08 16:45:25",3569,4,926.57,2000,F,일반자전거
3791,"2025-12-08 16:45:15",592,"2025-12-08 16:47:25",590,2,384.8,,,일반자전거
3792,"2025-12-08 16:41:49",3864,"2025-12-08 16:48:03",590,6,1200.09,,,일반자전거
3793,"2025-12-08 16:45:11",592,"2025-12-08 16:48:51",3569,3,591.9,2002,M,일반자전거
3794,"2025-12-08 15:54:10",3860,"2025-12-08 16:50:01",3864,55,940.0,1992,,일반자전거
3795,"2025-12-08 16:20:34",3504,"2025-12-08 16:50:43",592,30,2310.02,,,일반자전거
3796,"2025-12-08 16:48:30",592,"2025-12-08 16:52:34",3569,4,677.77,2002,M,일반자전거
3797,"2025-12-08 16:49:45",592,"2025-12-08 16:52:48",3569,3,527.17,,,일반자전거
3798,"2025-12-08 16:47:51",3890,"2025-12-08 16:52:48",3523,4,549.74,,,일반자전거
3799,"2025-12-08 16:49:10",3523,"2025-12-08 16:53:57",590,4,1440.0,1999,,일반자전거
3800,"2025-12-08 16:49:28",590,"2025-12-08 16:54:39",505,5,890.0,,,일반자전거
3801,"2025-12-08 16:05:26",590,"2025-12-08 16:55:57",3533,50,659.52,2003,F,일반자전거
3802,"2025-12-08 15:51:33",3900,"2025-12-08 16:56:37",590,65,533.67,1970,M,일반자전거
3803,"2025-12-08 16:50:15",590,"2025-12-08 16:57:31",3507,7,1084.22,2003,F,일반자전거
3804,"2025-12-08 16:49:15",540,"2025-12-08 16:59:05",592,9,1814.41,1998,M,일반자전거
3805,"2025-12-08 16:53:34",3900,"2025-12-08 17:00:41",3575,7,1020.0,2000,M,일반자전거
3806,"2025-12-08 16:53:06",3523,"2025-12-08 17:04:56",542,11,1810.29,2002,M,일반자전거
3807,"2025-12-08 17:03:23",591,"2025-12-08 17:05:37",3569,2,486.95,2007,M,일반자전거
3808,"2025-12-08 15:34:47",3569,"2025-12-08 17:07:58",3569,93,4521.03,1959,,일반자전거
3809,"2025-12-08 17:03:44",592,"2025-12-08 17:08:16",3569,4,438.55,1918,,일반자전거
3810,"2025-12-08 17:03:20",592,"2025-12-08 17:08:17",3569,4,677.78,,F,일반자전거
3811,"2025-12-08 16:49:14",592,"2025-12-08 17:10:01",592,20,0.0,2003,M,일반자전거
3812,"2025-12-08 17:06:23",3860,"2025-12-08 17:10:21",3573,3,580.48,,,일반자전거
3813,"2025-12-08 17:05:14",592,"2025-12-08 17:12:08",505,6,679.24,1992,M,일반자전거
3814,"2025-12-08 17:10:05",3523,"2025-12-08 17:14:50",3569,4,141.91,2000,F,일반자전거
3815,"2025-12-08 17:13:15",590,"2025-12-08 17:16:59",3900,3,460.16,1989,F,일반자전거
3816,"2025-12-08 17:11:49",590,"2025-12-08 17:18:18",3505,6,492.34,1999,M,일반자전거
3817,"2025-12-08 17:08:32",5152,"2025-12-08 17:19:23",3569,10,1311.39,,,일반자전거
3818,"2025-12-08 17:14:12",3860,"2025-12-08 17:20:54",3509,6,947.74,,,일반자전거
3819,"2025-12-08 17:18:28",592,"2025-12-08 17:21:38",590,3,415.57,1996,,일반자전거
3820,"2025-12-08 17:18:04",592,"2025-12-08 17:21:51",590,3,439.15,1987,,일반자전거
3821,"2025-12-08 17:19:41",592,"2025-12-08 17:22:46",590,3,2588.63,1987,,일반자전거
3822,"2025-12-08 17:17:54",505,"2025-12-08 17:23:05",3569,5,890.0,2003,M,일반자전거
3823,"2025-12-08 16:49:52",3569,"2025-12-08 17:25:27",3533,35,1693.1,1998,,일반자전거
3824,"2025-12-08 16:57:00",3533,"2025-12-08 17:29:26",3569,32,230.08,2003,F,일반자전거
3825,"2025-12-08 14:56:56",574,"2025-12-08 17:31:52",592,154,2337.43,2002,M,일반자전거
3826,"2025-12-08 17:30:20",592,"2025-12-08 17:33:24",3569,3,634.19,1998,M,일반자전거
3827,"2025-12-08 17:08:51",590,"2025-12-08 17:34:14",590,25,1299.14,2000,,일반자전거
3828,"2025-12-08 17:35:01",591,"2025-12-08 17:37:20",3569,2,1070.0,2002,M,일반자전거
3829,"2025-12-08 17:34:56",3900,"2025-12-08 17:38:29",3569,3,440.85,,M,일반자전거
3830,"2025-12-08 17:34:48",3900,"2025-12-08 17:38:33",3569,3,472.98,,,일반자전거
3831,"2025-12-08 17:28:32",3860,"2025-12-08 17:39:16",3587,10,879.35,,,일반자전거
3832,"2025-12-08 17:09:06",3569,"2025-12-08 17:39:49",2620,30,5558.65,1997,M,일반자전거
3833,"2025-12-08 17:37:36",3900,"2025-12-08 17:42:44",3569,5,620.68,1989,F,일반자전거
3834,"2025-12-08 17:37:33",3900,"2025-12-08 17:44:38",3860,7,699.71,1997,,일반자전거
3835,"2025-12-08 16:36:08",3501,"2025-12-08 17:45:42",3860,69,2158.05,,,일반자전거
3836,"2025-12-08 17:42:31",592,"2025-12-08 17:45:43",3569,3,636.49,2002,M,일반자전거
3837,"2025-12-08 17:40:26",3569,"2025-12-08 17:46:26",500,6,930.92,1992,,일반자전거
3838,"2025-12-08 17:19:36",3860,"2025-12-08 17:47:09",4373,27,3416.7,,,일반자전거
3839,"2025-12-08 17:05:40",3582,"2025-12-08 17:47:19",590,41,2570.71,2002,M,일반자전거
3840,"2025-12-08 17:38:20",3569,"2025-12-08 17:47:58",546,9,1580.23,1985,F,일반자전거
3841,"2025-12-08 17:43:10",3900,"2025-12-08 17:48:40",3569,5,645.65,,,일반자전거
3842,"2025-12-08 15:51:10",590,"2025-12-08 17:48:56",3504,117,2277.91,1981,M,일반자전거
3843,"2025-12-08 17:33:59",3579,"2025-12-08 17:49:33",3900,15,2145.22,2000,,일반자전거
3844,"2025-12-08 17:44:29",3864,"2025-12-08 17:49:37",3569,5,1438.1,,,일반자전거
3845,"2025-12-08 17:42:52",584,"2025-12-08 17:50:42",592,7,1187.69,2001,M,일반자전거
3846,"2025-12-08 17:27:07",3860,"2025-12-08 17:51:29",3586,24,1766.61,2001,M,일반자전거
3847,"2025-12-08 17:44:32",3900,"2025-12-08 17:55:16",3579,10,1447.01,,,일반자전거
3848,"2025-12-08 17:53:17",592,"2025-12-08 17:55:36",3569,2,610.08,2002,M,일반자전거
3849,"2025-12-08 17:51:45",3504,"2025-12-08 17:55:51",3569,4,318.25,1984,M,일반자전거
3850,"2025-12-08 17:51:38",3900,"2025-12-08 17:58:29",500,6,812.18,1999,M,일반자전거
3851,"2025-12-08 17:53:19",3900,"2025-12-08 17:59:05",3860,5,1070.0,1979,F,일반자전거
3852,"2025-12-08 17:56:49",3523,"2025-12-08 18:01:59",3569,5,880.0,2004,F,일반자전거
3853,"2025-12-08 17:53:16",590,"2025-12-08 18:02:11",3868,8,2350.0,2002,M,일반자전거
3854,"2025-12-08 17:58:58",3569,"2025-12-08 18:02:24",3504,3,208.47,2001,F,일반자전거
3855,"2025-12-08 18:03:23",592,"2025-12-08 18:06:01",3569,2,583.56,2000,M,일반자전거
3856,"2025-12-08 17:19:05",589,"2025-12-08 18:07:12",592,48,3365.16,,,일반자전거
3857,"2025-12-08 18:03:16",3900,"2025-12-08 18:07:43",3569,4,625.41,2001,M,일반자전거
3858,"2025-12-08 18:08:45",3900,"2025-12-08 18:12:51",3569,4,561.15,,M,일반자전거
3859,"2025-12-08 18:05:41",590,"2025-12-08 18:14:40",3579,8,1030.93,2001,F,일반자전거
3860,"2025-12-08 18:10:12",3900,"2025-12-08 18:14:55",3569,4,384.81,,,일반자전거
3861,"2025-12-08 18:09:04",3900,"2025-12-08 18:15:03",584,5,1044.4,,,일반자전거
3862,"2025-12-08 18:11:36",592,"2025-12-08 18:15:33",592,3,667.17,2002,M,일반자전거
3863,"2025-12-08 18:11:46",3860,"2025-12-08 18:16:29",3900,4,699.71,1997,,일반자전거
3864,"2025-12-08 18:13:42",3900,"2025-12-08 18:17:22",3569,3,352.68,1998,,일반자전거
3865,"2025-12-08 18:09:34",592,"2025-12-08 18:17:53",3566,8,914.09,1999,,일반자전거
3866,"2025-12-08 18:12:27",3569,"2025-12-08 18:17:59",3900,6,620.68,2001,F,일반자전거
3867,"2025-12-08 18:14:21",592,"2025-12-08 18:23:10",590,8,460.16,2002,M,일반자전거
3868,"2025-12-08 18:14:23",592,"2025-12-08 18:23:21",590,8,460.16,2004,M,일반자전거
3869,"2025-12-08 18:14:10",592,"2025-12-08 18:23:22",590,9,526.71,2001,M,일반자전거
3870,"2025-12-08 18:15:23",3543,"2025-12-08 18:23:30",592,8,1255.33,,,일반자전거
3871,"2025-12-08 18:12:20",3569,"2025-12-08 18:24:45",3509,12,2114.87,1968,M,일반자전거
3872,"2025-12-08 18:24:55",3523,"2025-12-08 18:25:54",592,0,264.5,,,일반자전거
3873,"2025-12-08 18:16:51",549,"2025-12-08 18:26:15",3860,9,1588.07,,,일반자전거
3874,"2025-12-08 18:15:31",592,"2025-12-08 18:26:39",3542,11,1542.55,,,일반자전거
3875,"2025-12-08 18:23:10",3900,"2025-12-08 18:28:11",3569,5,620.68,2001,,일반자전거
3876,"2025-12-08 18:29:38",590,"2025-12-08 18:32:30",592,2,503.74,2001,M,일반자전거
3877,"2025-12-08 18:29:55",590,"2025-12-08 18:32:31",592,2,416.94,2004,M,일반자전거
3878,"2025-12-08 18:29:49",590,"2025-12-08 18:32:36",592,2,520.0,2002,M,일반자전거
3879,"2025-12-08 18:30:01",3900,"2025-12-08 18:35:00",3890,4,660.93,1997,M,일반자전거
3880,"2025-12-08 17:15:21",590,"2025-12-08 18:36:00",3533,80,3904.94,1998,,일반자전거
3881,"2025-12-08 18:33:54",592,"2025-12-08 18:36:26",590,2,0.0,,,일반자전거
3882,"2025-12-08 18:26:52",592,"2025-12-08 18:37:09",3579,10,1430.98,2002,M,일반자전거
3883,"2025-12-08 18:27:33",3518,"2025-12-08 18:37:30",590,9,1282.14,1994,F,일반자전거
3884,"2025-12-08 18:28:10",590,"2025-12-08 18:37:40",3881,9,897.26,2003,F,일반자전거
3885,"2025-12-08 18:26:03",3569,"2025-12-08 18:39:14",4353,13,2145.15,1972,F,일반자전거
3886,"2025-12-08 18:36:53",555,"2025-12-08 18:40:07",3569,3,2011.38,1984,M,일반자전거
3887,"2025-12-08 17:41:47",592,"2025-12-08 18:40:28",512,58,3790.0,,,일반자전거
3888,"2025-12-08 18:34:21",592,"2025-12-08 18:41:44",584,7,833.59,2000,M,일반자전거
3889,"2025-12-08 18:36:48",3569,"2025-12-08 18:42:29",505,5,1056.57,1990,M,일반자전거
3890,"2025-12-08 17:52:27",590,"2025-12-08 18:42:44",590,50,3336.3,1991,M,일반자전거
3891,"2025-12-08 18:16:30",3548,"2025-12-08 18:42:53",590,26,3007.01,2004,F,일반자전거
3892,"2025-12-08 18:42:58",3504,"2025-12-08 18:44:54",3569,1,375.11,1950,M,일반자전거
3893,"2025-12-08 18:33:39",590,"2025-12-08 18:45:12",552,11,1767.79,1999,M,일반자전거
3894,"2025-12-08 18:41:42",3900,"2025-12-08 18:45:47",3569,4,582.76,1988,M,일반자전거
3895,"2025-12-08 18:37:23",3569,"2025-12-08 18:47:32",592,10,527.17,1982,M,일반자전거
3896,"2025-12-08 17:53:45",3890,"2025-12-08 18:52:14",3569,58,2418.95,1993,M,일반자전거
3897,"2025-12-08 18:51:39",592,"2025-12-08 18:56:18",3569,4,460.15,1992,,일반자전거
3898,"2025-12-08 18:51:35",592,"2025-12-08 18:58:45",3569,7,660.0,2001,F,일반자전거
3899,"2025-12-08 18:55:00",3900,"2025-12-08 19:00:07",3569,5,552.04,,,일반자전거
3900,"2025-12-08 18:12:30",3508,"2025-12-08 19:00:57",3860,48,1124.75,2001,M,일반자전거
3901,"2025-12-08 18:56:26",3579,"2025-12-08 19:01:38",3860,5,744.2,2000,F,일반자전거
3902,"2025-12-08 18:50:20",3569,"2025-12-08 19:01:54",549,11,2500.0,1968,,일반자전거
3903,"2025-12-08 19:01:07",3569,"2025-12-08 19:03:52",592,2,521.91,1979,M,일반자전거
3904,"2025-12-08 18:14:43",3860,"2025-12-08 19:05:02",2909,50,8580.0,1967,M,일반자전거
3905,"2025-12-08 18:49:37",5151,"2025-12-08 19:05:14",3569,15,2889.27,1994,,일반자전거
3906,"2025-12-08 18:56:27",505,"2025-12-08 19:10:37",3569,14,909.76,1999,M,일반자전거
3907,"2025-12-08 19:00:22",546,"2025-12-08 19:11:02",592,10,1780.09,2003,F,일반자전거
3908,"2025-12-08 19:07:49",3523,"2025-12-08 19:12:31",3569,4,703.05,1999,,일반자전거
3909,"2025-12-08 19:06:12",4383,"2025-12-08 19:12:40",3860,6,898.72,1994,,일반자전거
3910,"2025-12-08 18:25:27",3900,"2025-12-08 19:14:17",3542,48,3086.09,,,일반자전거
3911,"2025-12-08 19:10:11",505,"2025-12-08 19:14:43",3569,4,754.62,1998,F,일반자전거
3912,"2025-12-08 19:13:02",3900,"2025-12-08 19:16:58",3569,3,800.0,2001,F,일반자전거
3913,"2025-12-08 19:14:56",3860,"2025-12-08 19:18:34",3864,3,671.69,1994,,일반자전거
3914,"2025-12-08 18:43:40",1020,"2025-12-08 19:21:26",3569,37,6109.52,1991,M,일반자전거
3915,"2025-12-08 19:14:40",3569,"2025-12-08 19:22:04",3865,7,660.0,1998,,일반자전거
3916,"2025-12-08 19:14:49",3900,"2025-12-08 19:22:11",3865,7,1297.45,,,일반자전거
3917,"2025-12-08 19:14:23",592,"2025-12-08 19:22:29",590,8,438.55,2005,M,일반자전거
3918,"2025-12-08 19:12:27",3569,"2025-12-08 19:22:32",5155,10,1593.54,1993,,일반자전거
3919,"2025-12-08 19:14:01",593,"2025-12-08 19:24:20",590,10,1079.04,2002,M,일반자전거
3920,"2025-12-08 19:21:01",3504,"2025-12-08 19:24:29",3569,3,450.0,2002,M,일반자전거
3921,"2025-12-08 18:34:07",3569,"2025-12-08 19:27:25",3534,53,2097.0,,,일반자전거
3922,"2025-12-08 19:13:10",551,"2025-12-08 19:29:22",3569,16,1825.89,1983,F,일반자전거
3923,"2025-12-08 19:27:56",3900,"2025-12-08 19:30:35",591,2,398.12,1999,,일반자전거
3924,"2025-12-08 18:37:32",3860,"2025-12-08 19:31:26",3500,53,2189.84,,,일반자전거
3925,"2025-12-08 19:25:58",3569,"2025-12-08 19:31:45",505,5,945.97,1969,,일반자전거
3926,"2025-12-08 18:27:07",590,"2025-12-08 19:38:12",590,71,1330.41,2003,M,일반자전거
3927,"2025-12-08 19:35:35",3900,"2025-12-08 19:39:24",3569,3,1714.79,,,일반자전거
3928,"2025-12-08 19:40:03",3534,"2025-12-08 19:47:40",592,7,812.83,2005,M,일반자전거
3929,"2025-12-08 19:47:00",3523,"2025-12-08 19:50:23",3860,3,654.79,2000,M,일반자전거
3930,"2025-12-08 19:41:12",3569,"2025-12-08 19:52:43",5154,11,1390.0,1999,,일반자전거
3931,"2025-12-08 19:49:47",505,"2025-12-08 19:55:23",3569,5,968.4,1999,,일반자전거
3932,"2025-12-08 19:55:23",590,"2025-12-08 19:58:58",505,3,803.96,1998,M,일반자전거
3933,"2025-12-08 19:47:17",3569,"2025-12-08 20:01:15",3518,13,2220.73,,F,일반자전거
3934,"2025-12-08 18:32:34",3860,"2025-12-08 20:02:19",3569,89,961.59,1990,M,일반자전거
3935,"2025-12-08 19:46:14",3586,"2025-12-08 20:02:27",3569,16,2651.8,1995,M,일반자전거
3936,"2025-12-08 20:01:39",3881,"2025-12-08 20:07:54",591,6,1237.77,1996,,일반자전거
3937,"2025-12-08 20:03:53",3864,"2025-12-08 20:08:44",3860,4,782.07,,,일반자전거
3938,"2025-12-08 20:06:49",3860,"2025-12-08 20:11:51",3573,5,751.42,1998,M,일반자전거
3939,"2025-12-08 20:08:59",505,"2025-12-08 20:13:30",3569,4,838.39,2001,F,일반자전거
3940,"2025-12-08 19:41:27",3868,"2025-12-08 20:19:12",592,37,1622.65,1994,,일반자전거
3941,"2025-12-08 20:08:18",3569,"2025-12-08 20:19:18",3536,11,1307.68,1995,,일반자전거
3942,"2025-12-08 18:59:57",3507,"2025-12-08 20:21:51",591,81,740.0,1992,,일반자전거
3943,"2025-12-08 20:17:49",590,"2025-12-08 20:23:57",500,6,800.74,1995,M,일반자전거
3944,"2025-12-08 19:23:17",590,"2025-12-08 20:28:52",3533,65,2568.94,2005,M,일반자전거
3945,"2025-12-08 20:10:10",3569,"2025-12-08 20:31:07",3518,20,2430.2,1995,M,일반자전거
3946,"2025-12-08 20:34:43",3900,"2025-12-08 20:40:17",500,5,961.33,2000,,일반자전거
3947,"2025-12-08 20:31:29",592,"2025-12-08 20:43:47",3886,12,2551.88,1999,,일반자전거
3948,"2025-12-08 20:29:28",592,"2025-12-08 20:45:35",584,16,1654.32,,,일반자전거
3949,"2025-12-08 20:42:33",3864,"2025-12-08 20:45:46",3860,3,495.37,1967,F,일반자전거
3950,"2025-12-08 20:47:33",3569,"2025-12-08 20:50:29",3504,2,416.94,1997,,일반자전거
3951,"2025-12-08 20:48:00",592,"2025-12-08 20:51:47",3569,3,527.17,1982,M,일반자전거
3952,"2025-12-08 20:49:52",3569,"2025-12-08 20:55:35",505,5,999.72,,,일반자전거
3953,"2025-12-08 20:02:05",587,"2025-12-08 20:57:42",3900,55,2879.26,1992,F,일반자전거
3954,"2025-12-08 20:55:37",592,"2025-12-08 21:02:11",3569,6,950.0,2004,M,새싹자전거
3955,"2025-12-08 20:39:34",512,"2025-12-08 21:02:42",592,23,2970.29,2003,F,일반자전거
3956,"2025-12-08 20:52:28",3569,"2025-12-08 21:04:59",3899,12,2178.48,2001,M,일반자전거
3957,"2025-12-08 20:36:15",3569,"2025-12-08 21:09:20",2306,33,4096.15,1997,,일반자전거
3958,"2025-12-08 21:03:33",3569,"2025-12-08 21:09:24",3881,5,887.35,,,일반자전거
3959,"2025-12-08 21:05:48",3900,"2025-12-08 21:10:37",3569,4,790.0,2000,M,일반자전거
3960,"2025-12-08 20:54:22",590,"2025-12-08 21:12:59",508,18,1627.06,2000,,일반자전거
3961,"2025-12-08 20:59:43",5151,"2025-12-08 21:13:45",3569,14,2220.0,2003,,일반자전거
3962,"2025-12-08 21:10:39",3900,"2025-12-08 21:13:48",3900,3,25.02,1984,,일반자전거
3963,"2025-12-08 20:35:05",3900,"2025-12-08 21:14:09",3900,39,2617.14,,,일반자전거
3964,"2025-12-08 20:44:21",590,"2025-12-08 21:15:08",500,30,1568.85,1991,M,일반자전거
3965,"2025-12-08 21:14:19",3569,"2025-12-08 21:18:39",3504,4,430.0,,M,일반자전거
3966,"2025-12-08 21:12:22",3569,"2025-12-08 21:19:58",500,7,848.27,,,일반자전거
3967,"2025-12-08 21:16:31",3900,"2025-12-08 21:20:42",3860,4,664.95,1989,F,일반자전거
3968,"2025-12-08 21:15:21",3881,"2025-12-08 21:21:14",590,5,141.91,,,일반자전거
3969,"2025-12-08 20:22:37",591,"2025-12-08 21:24:05",500,61,740.0,1992,,일반자전거
3970,"2025-12-08 21:15:23",3569,"2025-12-08 21:31:40",5151,16,2010.25,1994,,일반자전거
3971,"2025-12-08 21:07:54",590,"2025-12-08 21:32:57",3900,25,533.67,2000,,일반자전거
3972,"2025-12-08 20:02:38",3868,"2025-12-08 21:36:10",592,93,2007.15,1991,M,일반자전거
3973,"2025-12-08 21:35:50",591,"2025-12-08 21:37:46",3523,1,88.17,2001,M,일반자전거
3974,"2025-12-08 21:38:03",3900,"2025-12-08 21:43:09",500,5,819.72,,,일반자전거
3975,"2025-12-08 21:13:11",3569,"2025-12-08 21:45:11",4870,32,5222.32,1991,,일반자전거
